iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SGP,Asia,Singapore,29/09/2020,57742,27,16.429,27,0,0,10587.869,4.951,3.012,4.951,0,0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,30/09/2020,57765,23,18,27,0,0,10592.086,4.217,3.301,4.951,0,0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,105.6,0.64,1.34,19.36335632
SGP,Asia,Singapore,01/10/2020,57784,19,18.571,27,0,0,10595.57,3.484,3.405,4.951,0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,02/10/2020,57794,10,18.429,27,0,0,10597.404,1.834,3.379,4.951,0,0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,03/10/2020,57800,6,16.429,27,0,0,10598.504,1.1,3.012,4.951,0,0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,04/10/2020,57812,12,16,27,0,0,10600.704,2.2,2.934,4.951,0,0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,05/10/2020,57819,7,14.857,27,0,0,10601.988,1.284,2.724,4.951,0,0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,06/10/2020,57830,11,12.571,27,0,0,10604.005,2.017,2.305,4.951,0,0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,07/10/2020,57840,10,10.714,27,0,0,10605.838,1.834,1.965,4.951,0,0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,08/10/2020,57849,9,9.286,27,0,0,10607.489,1.65,1.703,4.951,0,0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,09/10/2020,57859,10,9.286,27,0,0,10609.322,1.834,1.703,4.951,0,0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,10/10/2020,57866,7,9.429,27,0,0,10610.606,1.284,1.729,4.951,0,0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,11/10/2020,57876,10,9.143,27,0,0,10612.439,1.834,1.676,4.951,0,0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,12/10/2020,57880,4,8.714,28,1,0.143,10613.173,0.733,1.598,5.134,0.183,0.026,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,13/10/2020,57884,4,7.714,28,0,0.143,10613.906,0.733,1.415,5.134,0,0.026,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,14/10/2020,57889,5,7,28,0,0.143,10614.823,0.917,1.284,5.134,0,0.026,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,15/10/2020,57892,3,6.143,28,0,0.143,10615.373,0.55,1.126,5.134,0,0.026,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,16/10/2020,57901,9,6,28,0,0.143,10617.024,1.65,1.1,5.134,0,0.026,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,17/10/2020,57904,3,5.429,28,0,0.143,10617.574,0.55,0.995,5.134,0,0.026,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,18/10/2020,57911,7,5,28,0,0.143,10618.857,1.284,0.917,5.134,0,0.026,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,19/10/2020,57915,4,5,28,0,0,10619.591,0.733,0.917,5.134,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,20/10/2020,57921,6,5.286,28,0,0,10620.691,1.1,0.969,5.134,0,0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,21/10/2020,57933,12,6.286,28,0,0,10622.891,2.2,1.153,5.134,0,0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,22/10/2020,57941,8,7,28,0,0,10624.358,1.467,1.284,5.134,0,0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,23/10/2020,57951,10,7.143,28,0,0,10626.192,1.834,1.31,5.134,0,0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,24/10/2020,57965,14,8.714,28,0,0,10628.759,2.567,1.598,5.134,0,0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,25/10/2020,57970,5,8.429,28,0,0,10629.676,0.917,1.546,5.134,0,0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,26/10/2020,57973,3,8.286,28,0,0,10630.226,0.55,1.519,5.134,0,0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,27/10/2020,57980,7,8.429,28,0,0,10631.509,1.284,1.546,5.134,0,0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,28/10/2020,57987,7,7.714,28,0,0,10632.793,1.284,1.415,5.134,0,0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,29/10/2020,57994,7,7.571,28,0,0,10634.077,1.284,1.388,5.134,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,30/10/2020,58003,9,7.429,28,0,0,10635.727,1.65,1.362,5.134,0,0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,31/10/2020,58015,12,7.143,28,0,0,10637.927,2.2,1.31,5.134,0,0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,23.6,0.13,-4.43,4.327416752
SGP,Asia,Singapore,01/11/2020,58019,4,7,28,0,0,10638.661,0.733,1.284,5.134,0,0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,02/11/2020,58020,1,6.714,28,0,0,10638.844,0.183,1.231,5.134,0,0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,03/11/2020,58029,9,7,28,0,0,10640.494,1.65,1.284,5.134,0,0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,04/11/2020,58036,7,7,28,0,0,10641.778,1.284,1.284,5.134,0,0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,05/11/2020,58043,7,7,28,0,0,10643.061,1.284,1.284,5.134,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,06/11/2020,58047,4,6.286,28,0,0,10643.795,0.733,1.153,5.134,0,0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,07/11/2020,58054,7,5.571,28,0,0,10645.078,1.284,1.022,5.134,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,08/11/2020,58056,2,5.286,28,0,0,10645.445,0.367,0.969,5.134,0,0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,09/11/2020,58064,8,6.286,28,0,0,10646.912,1.467,1.153,5.134,0,0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,10/11/2020,58073,9,6.286,28,0,0,10648.562,1.65,1.153,5.134,0,0,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,11/11/2020,58091,18,7.857,28,0,0,10651.863,3.301,1.441,5.134,0,0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,12/11/2020,58102,11,8.429,28,0,0,10653.88,2.017,1.546,5.134,0,0,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,13/11/2020,58114,12,9.571,28,0,0,10656.08,2.2,1.755,5.134,0,0,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,14/11/2020,58116,2,8.857,28,0,0,10656.447,0.367,1.624,5.134,0,0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,15/11/2020,58119,3,9,28,0,0,10656.997,0.55,1.65,5.134,0,0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,16/11/2020,58124,5,8.571,28,0,0,10657.914,0.917,1.572,5.134,0,0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,17/11/2020,58130,6,8.143,28,0,0,10659.014,1.1,1.493,5.134,0,0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,18/11/2020,58135,5,6.286,28,0,0,10659.931,0.917,1.153,5.134,0,0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,19/11/2020,58139,4,5.286,28,0,0,10660.665,0.733,0.969,5.134,0,0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,20/11/2020,58143,4,4.143,28,0,0,10661.398,0.733,0.76,5.134,0,0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,21/11/2020,58148,5,4.571,28,0,0,10662.315,0.917,0.838,5.134,0,0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,22/11/2020,58160,12,5.857,28,0,0,10664.515,2.2,1.074,5.134,0,0,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,23/11/2020,58165,5,5.857,28,0,0,10665.432,0.917,1.074,5.134,0,0,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,24/11/2020,58183,18,7.571,28,0,0,10668.733,3.301,1.388,5.134,0,0,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,25/11/2020,58190,7,7.857,28,0,0,10670.016,1.284,1.441,5.134,0,0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,26/11/2020,58195,5,8,28,0,0,10670.933,0.917,1.467,5.134,0,0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,27/11/2020,58199,4,8,28,0,0,10671.666,0.733,1.467,5.134,0,0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,28/11/2020,58205,6,8.143,29,1,0.143,10672.767,1.1,1.493,5.318,0.183,0.026,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,29/11/2020,58213,8,7.571,29,0,0.143,10674.234,1.467,1.388,5.318,0,0.026,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,30/11/2020,58218,5,7.571,29,0,0.143,10675.15,0.917,1.388,5.318,0,0.026,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,36.8,0.18,0.75,6.747836292
SGP,Asia,Singapore,01/12/2020,58228,10,6.429,29,0,0.143,10676.984,1.834,1.179,5.318,0,0.026,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,02/12/2020,58230,2,5.714,29,0,0.143,10677.351,0.367,1.048,5.318,0,0.026,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,03/12/2020,58239,9,6.286,29,0,0.143,10679.001,1.65,1.153,5.318,0,0.026,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,04/12/2020,58242,3,6.143,29,0,0.143,10679.551,0.55,1.126,5.318,0,0.026,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,05/12/2020,58255,13,7.143,29,0,0,10681.935,2.384,1.31,5.318,0,0,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,06/12/2020,58260,5,6.714,29,0,0,10682.852,0.917,1.231,5.318,0,0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,07/12/2020,58273,13,7.857,29,0,0,10685.235,2.384,1.441,5.318,0,0,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,08/12/2020,58285,12,8.143,29,0,0,10687.436,2.2,1.493,5.318,0,0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,09/12/2020,58291,6,8.714,29,0,0,10688.536,1.1,1.598,5.318,0,0,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,10/12/2020,58297,6,8.286,29,0,0,10689.636,1.1,1.519,5.318,0,0,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,11/12/2020,58305,8,9,29,0,0,10691.103,1.467,1.65,5.318,0,0,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,12/12/2020,58313,8,8.286,29,0,0,10692.57,1.467,1.519,5.318,0,0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,13/12/2020,58320,7,8.571,29,0,0,10693.854,1.284,1.572,5.318,0,0,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,14/12/2020,58325,5,7.429,29,0,0,10694.77,0.917,1.362,5.318,0,0,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,15/12/2020,58341,16,8,29,0,0,10697.704,2.934,1.467,5.318,0,0,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,16/12/2020,58353,12,8.857,29,0,0,10699.905,2.2,1.624,5.318,0,0,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,17/12/2020,58377,24,11.429,29,0,0,10704.305,4.401,2.096,5.318,0,0,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,18/12/2020,58386,9,11.571,29,0,0,10705.956,1.65,2.122,5.318,0,0,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,19/12/2020,58403,17,12.857,29,0,0,10709.073,3.117,2.358,5.318,0,0,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,20/12/2020,58422,19,14.571,29,0,0,10712.557,3.484,2.672,5.318,0,0,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,21/12/2020,58432,10,15.286,29,0,0,10714.39,1.834,2.803,5.318,0,0,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,22/12/2020,58461,29,17.143,29,0,0,10719.708,5.318,3.143,5.318,0,0,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
SGP,Asia,Singapore,23/12/2020,58482,21,18.429,29,0,0,10723.559,3.851,3.379,5.318,0,0,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,5453600,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,,,,
